/Users/michaeljardine/.densitycount/models/pv20_1527600777_firsttestmodel_,Filename: ,Frame number: ,Predicted count: ,Corrected count: ,CI 
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-145.png,1,47.773267697342249,55.182816439581984,0.50659208780955822
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-146.png,1,25.285874166084895,28.74686562194573,0.52169480224541331
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-147.png,1,32.193469159446302,36.867363947322005,0.49184429518910378
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-148.png,1,22.081016464156523,24.9792675466981,0.54210416430416331
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-149.png,1,35.16103353417931,40.356002403778312,0.48564660350683653
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-150.png,1,38.159897537419468,43.881436384743729,0.48370186674488025
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-151.png,1,33.751418650147841,38.698873502010905,0.48806789181436017
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-152.png,1,40.675881411890387,46.839201404110121,0.48546017918186379
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-153.png,1,21.074173312517338,23.795632991594591,0.54927405655753248
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-154.png,1,33.282265697720554,38.147342069118196,0.48908452155303195
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-155.png,1,19.612926277090846,22.077805858483018,0.56027907768859819
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-156.png,1,10.119977272620069,10.917991687592462,0.64642335149478924
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-157.png,1,30.650458103334344,35.053415864199543,0.49669801603810981
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-158.png,1,7.5193072757003501,7.8606705251416811,0.67363860232981043
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-159.png,1,27.795130306219907,31.696721585343901,0.50848960901375762
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-160.png,1,20.735750845565654,23.397786986032308,0.5517607958276578
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-161.png,1,11.495918071960624,12.535533678343231,0.63257528508237648
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-162.png,1,16.982147517144536,18.985089140853979,0.58176068763600597
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-163.png,1,10.947732426397636,11.891092216290557,0.63804428044995021
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-164.png,1,23.956322332149014,27.183858026486899,0.52970006500313005
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-165.png,1,12.07990106155717,13.222058133471904,0.62682155567377151
